Id,County,State,GILLESPIE,HYRA,NORTHAM,TotalHH,FamilyHH,HHWithUnder18,HHWith65Plus,AvgHHSize,EnrollmentPreK,EnrollmentK,EnrollmentElem,EnrollmentHS,EnrollmentCollege,EduElem,EduPartialHS,EduHS,EduSomeCollege,EduAssociate,EduBachelors,EduGraduate,PopVetStatus,PopDisabledStatus,ResidenceDiffUS,ResidenceDiffAbroad,BornNativeUS,BornAbroad,LanguageEnglishOnly,LanguageSpanish,LanguageAsian,LanguageOther,HHWithComputer,HHWithBroadband,LaborCivilian,LaborArmedForces,LaborUnempRate,IndustryAgMining,IndustryConstruction,IndustryManufacture,IndustryWholesale,IndustryRetail,IndustryTransport,IndustryInfo,IndustryFinance,IndustryProfessional,IndustryEduHealth,IndustryEnter,IndustryOther,IndustryPubAdmin,PayrollPrivate,PayrollGovt,PayrollSelfEmp,IncomeUnder10k,Income10to14k,Income15to24k,Income25to34k,Income35to49k,Income50to74k,Income75to99k,Income100to149k,Income150to199k,Income200k,IncomeMedianHH,IncomeSocialSec,IncomeRetirement,IncomeSSI,IncomePublicAssist,IncomeSnap,IncomePerCapita,InsurancePrivate,InsurancePublic,InsuranceNone,IncomeBelowPoverty,PopTotal,PopMale,AgeUnder5,Age5to9,Age10to14,Age15to19,Age20to24,Age25to34,Age35to44,Age45to54,Age55to59,Age60to64,Age65to74,Age75to84,Age85Plus,AgeMedian,RaceWhite,RaceBlack,RaceNative,RaceAsian,RacePacific,RaceOther,RaceMixed,PopHispanic
0500000US51650,LEXINGTON CITY, Virginia,0.327605956,0.00744559,0.664948454,0.142231345,-1.098769233,-0.130606775,-0.905265332,-0.227986247,-0.180932199,-0.909555874,-1.498876744,-1.31261053,1.744992025,-0.708745703,-0.476173731,-0.986521233,1.85350716,0.425568882,0.293982047,0.37740961,3.491140434,-0.549321967,1.34056788,0.137975184,-0.307514947,-0.008454843,0.196469344,-0.296401801,0.434940651,0.160130016,,,0.323630985,2.466567725,0.548846449,-0.874705276,-0.415099848,-0.036381359,-0.400252923,-0.332308563,-0.518490739,0.598327026,0.493585407,1.226875201,-0.0634421,0.255874073,0.174146927,1.158002375,-0.122609337,0.825909369,-1.070674173,-0.309356352,-0.484704891,-0.330669688,-0.029135274,0.296781233,0.306967663,0.409581807,0.302145551,0.139518787,-0.3321604,0.152052758,-1.003830549,1.321933787,-0.208721499,0.238453871,-0.118977671,0.153122772,0.49160474,-0.575522252,-0.109140048,-0.026883255,0.108861452,-0.78162232,0.254601422,-0.242164151,-0.387916784,0.106344171,1.047104751,1.569236095,-0.417215727,-0.16796973,-0.153756939,-0.715923514,-0.814132692,-0.650875326,-0.879549577,-1.012430825,-2.448474105,2.844677775,-0.200259353,0.440375679,0.013657398,-0.164961239,0.377549126,-0.268164687
0500000US51085,LOUISA COUNTY, Virginia,0.606340595,0.013817072,0.379842333,0.002271889,1.553304949,0.744814266,-0.352112833,0.49061581,-0.373542387,-0.52187401,-0.38746271,0.022587256,0.412078739,-0.869224138,-0.968522292,-1.113696784,-0.267284287,-0.08277405,1.941104145,1.237323313,-0.223262754,-1.409015057,-0.59158264,0.137975184,0.151742454,-0.201975564,0.452740798,-0.429427578,0.067311249,-0.143806259,,,1.182338455,-0.052471186,-0.997605217,-0.780584132,0.540040191,-0.95442408,1.346175351,-0.540423673,-0.125000711,0.598327026,3.365718231,1.470997386,-0.279242771,0.037147642,0.094092846,0.264376625,0.532335471,-0.08878069,-0.862463599,-1.393207444,-1.613894916,-1.923389455,-2.040618881,-1.456243087,-0.550962641,1.329194524,2.613308683,3.247539433,1.621431711,2.633414774,-0.660268658,0.361175263,-1.034713146,-0.829855263,-1.452151171,1.80919134,1.871880727,-1.74513274,-1.251502038,-1.397371595,0.002496708,-0.445491291,-0.798614061,-0.322080101,0.993394491,0.614255941,-0.042006409,-0.998661152,0.525917143,1.733044536,0.386800945,0.024264601,-0.299411707,-0.530209155,-0.560997579,0.257333201,0.20965817,0.005769906,-0.22661832,0.035732083,-0.128905876,-0.430896699,-0.084689874,-0.459357824
0500000US51660,MADISON COUNTY, Virginia,0.62515213,0.011967546,0.362880325,-0.183069851,-2.897728642,-0.216432367,-2.246241086,0.566258132,-1.91442389,-2.072601468,-4.233540223,-3.824592803,5.173863157,0.789053021,-0.61293722,-1.184349868,-1.60259742,-0.630220285,1.361896375,1.88225859,-2.421583009,-2.042473123,4.513111326,3.206767257,-2.324967104,2.102680294,-1.264277945,0.900830189,0.802570054,0.578042394,,,0.184722423,-0.052471186,-0.360831002,-0.699908865,-1.370239887,-0.175478741,-0.566579425,-0.207439497,-1.25628454,0.476600561,-0.463792201,-0.024250998,1.058721387,3.345384911,-0.066015316,-0.937395935,0.283456444,0.242400194,-0.914516242,0.937072403,0.393554017,0.059997424,0.997131873,0.133709203,-0.515215545,-0.583599928,-0.691903108,-0.180424514,-0.371232242,-0.593307776,-2.295623259,-1.71720032,-0.897047871,-0.380040891,-0.178895581,-1.021856044,0.79936898,-2.195920116,0.404922848,0.545599216,-0.15193051,-0.949687835,-0.798614061,-1.600735307,-1.769228059,7.144550129,6.089286047,1.0822211,-0.920219924,-3.314476101,-2.624878698,-2.270318557,-2.318701723,-1.676537784,-0.879549577,-3.17849887,0.066619662,-0.152712815,-0.239797803,0.95537662,0.013657398,-0.191554785,0.480268904,0.680447414
0500000US51087,MANASSAS CITY, Virginia,0.418977004,0.012035246,0.56898775,0.773173352,-0.598027954,0.384346779,-0.905265332,0.07458304,0.15613563,-0.300341516,-0.402086579,-0.294239338,0.412078739,-0.548267269,-0.831758803,-1.678921456,-0.319649508,-0.669323587,2.122106574,1.977804557,-0.450675194,-1.182780033,0.362565765,0.751733598,-1.258833851,1.275819032,-0.452751673,-0.201383389,1.852939775,0.388082222,,,1.434899476,-0.118761684,-0.239540675,-0.888151154,-1.109747149,-0.884875389,-0.067599918,0.042298634,-0.223373218,0.72005349,4.482658774,1.684604298,-0.0634421,0.255874073,0.014038765,0.202747263,0.728818913,-0.262256391,-0.966568886,-0.797089344,-1.321141947,-1.262260495,-1.178554478,-0.355506886,0.163979279,0.667073368,1.196789344,1.190761064,1.77771908,1.247485241,-1.141255305,-0.305473509,-0.724966278,-0.436267687,-0.808033637,1.661214998,1.097807031,-1.464913561,-0.451848645,-0.720801402,0.678144998,-1.201786107,0.416634573,0.07749965,0.216406898,-0.25644995,-0.203356211,1.170769281,1.217547914,0.422000215,-0.617092269,-0.49386708,-0.893320536,-0.952540755,0.076106419,-0.545605816,-1.512763865,1.418333287,-0.22661832,2.353236316,0.013657398,-0.138367693,0.326189237,-0.275518269
0500000US51089,MANASSAS PARK CITY, Virginia,0.34601626,0.017235772,0.636747967,-0.134665595,-0.152924595,-0.731385921,0.88828974,-0.757482499,-1.047678044,0.142723473,0.080501094,0.407305261,-0.041884481,0.468096152,1.329104323,-0.166945457,0.308733143,1.01211842,-1.099736651,-0.745255501,0.193660053,0.830711678,-0.353045538,-0.680369369,0.332165005,-0.325125114,0.333147453,-0.172877866,-0.142762696,-0.219790327,,,-0.686613098,-0.185052182,0.700459358,-0.794030009,-0.284853479,1.062487959,-0.317089672,1.082874184,-0.469304485,-0.862390546,-0.038291042,0.15884064,0.001298101,-0.427646024,0.574417332,-0.413546357,0.886005666,-0.404191055,-1.070674173,0.395146857,1.229991072,1.051690864,1.612892161,0.50062127,-0.658203929,-1.172152068,-1.089522572,-0.91172349,-0.605663296,-1.029767297,1.071283273,0.537641114,0.78935174,0.463361058,0.854688369,-0.729736081,-0.487645116,0.935224629,0.043174884,0.528251263,-0.151223256,-0.823638699,-0.717597485,-0.721659853,-0.30158483,-0.619244072,-0.526055814,-0.82156479,-0.291464677,0.946417943,0.61846861,0.098283412,0.888405949,1.038451075,0.182290418,0.966907215,-0.654532817,0.915322913,-0.239797803,-0.258554169,-0.128905876,0.207348406,-0.187409652,-0.275518269
0500000US51091,MARTINSVILLE CITY, Virginia,0.3988749,0.01526922,0.58585588,-0.319278197,-0.839125606,-2.585218715,3.721101021,-2.043401968,-0.710610216,2.911879649,1.484392505,-1.471023826,-0.717999916,0.655320992,-0.202646753,0.737414019,-0.974214769,-1.920629266,0.221581076,0.09077171,2.050861647,0.649723659,-1.641145885,-0.680369369,0.693010106,-0.764944934,0.74318178,-0.581457037,-0.457873612,-0.219790327,,,-0.95180217,-0.185052182,-1.755669759,1.236297539,0.149301084,-1.065701985,-1.980354694,0.666643964,0.366861824,6.92810317,0.014896603,-0.573525915,-1.811427533,0.037147642,0.254201008,0.69578216,-0.816850832,0.542040041,0.803220997,-0.282260075,-0.066486364,0.059997424,0.504523643,1.275213412,-0.872686505,0.004952211,0.202740685,-0.957429676,0.136701706,-0.24561565,2.802835203,1.518006955,-0.656133641,-0.604948077,-1.017746323,0.618548361,0.389016659,0.630638564,0.538198413,-0.512625958,-0.304909396,-2.294211951,-1.93284612,-2.959306462,-0.30158483,-3.158802923,-1.413479722,-2.636802498,-3.623867482,-1.806775132,2.780700149,5.057543785,4.531046763,3.572440677,1.137946414,3.506435268,0.966570275,-0.621270424,-0.22661832,-0.479268857,-0.128905876,-0.537270884,-1.009167875,-0.657904542
0500000US51670,MATHEWS COUNTY, Virginia,0.641084093,0.007852077,0.35106383,-0.25123991,-0.931855473,0.607493319,-0.268301849,-0.152343925,1.648864586,-0.189575268,0.358354602,-0.271608867,-0.418577366,0.441349746,0.891461158,0.299364898,0.046907038,-0.317393865,-0.737731794,-0.554163567,0.421072493,0.85333518,0.601102866,-0.680369369,-0.209102647,-0.026047636,0.025621708,-0.096863136,0.067311249,0.312098153,,,0.27311878,0.278981302,1.124975501,-0.91504291,0.843948385,0.019257594,-0.233926421,1.374235337,-0.420118232,-0.618937617,0.812711277,0.341932279,-1.164025521,0.337896485,2.575769358,0.387635349,0.086973002,0.699745223,-1.278884747,0.855783571,0.393554017,0.240305322,0.381371585,-0.192434856,-0.229238777,0.078521228,-0.667051892,-0.591780188,-0.3321604,-0.567922998,-0.165539535,0.537641114,0.961433333,1.306763006,1.304072695,-0.532767571,-0.235838011,0.655005449,-0.26145498,1.031341919,-0.243095458,-1.495900757,1.226800329,0.397163451,0.734398627,-0.25644995,-0.243693661,1.170769281,-0.165713628,-0.299074162,-0.462647159,-1.011998761,-0.418193473,-0.952540755,0.713210416,-0.844373822,-1.846520384,2.066045277,-0.22661832,-0.03783948,-0.128905876,0.473283866,0.582988682,-0.128446625
0500000US51093,MECKLENBURG COUNTY, Virginia,0.598645018,0.004321925,0.397033057,-0.20699965,1.089655616,0.14403512,-0.050393288,0.150225362,-0.566152575,-0.078809021,-0.504453661,-0.316869808,0.595595786,-0.09357837,-0.12058866,-1.028913083,0.334915753,0.112742462,0.583585933,0.78347997,1.330722253,-0.979168512,-0.853973451,0.54714746,0.364969105,-0.465867456,0.478367944,-0.429427578,-0.037725723,-0.105814224,,,0.689844465,0.411562297,0.306265796,-0.72680062,-0.371684392,0.798202933,-0.317089672,-0.873407849,-0.026628204,-0.13203176,0.546773052,1.135329381,-0.236082637,-0.564350043,-0.066015316,0.510894073,0.086973002,0.447416931,-0.914516242,-0.878378176,-0.944745272,-1.292311811,-1.548010651,-1.211635043,-0.014756201,0.961349437,2.389647735,1.327879622,0.566491971,1.496256062,-0.316706767,1.674865489,-0.415219411,1.025629023,-0.343669834,1.177459005,1.228373679,-0.904475202,-0.927832808,-0.703453448,-0.200983138,-0.48750767,-0.798614061,-0.401996052,-0.042588966,0.033785347,-0.485718363,-0.688742519,0.022912946,1.9952534,-0.230979494,1.356603208,0.175715355,0.073121703,-0.879549577,0.630793208,-0.642612941,0.922213466,-0.22661832,-0.148196824,-0.128905876,-0.404303153,0.582988682,-0.466711406
0500000US51095,MONTGOMERY COUNTY, Virginia,0.44461834,0.017749164,0.537632496,-0.08005927,0.737282124,-0.508239381,1.206771481,-0.114522764,-0.518000028,0.031957226,-0.606820743,-0.316869808,0.634230953,-0.788984921,-1.406165456,-2.131101195,-0.764753886,-0.356497167,2.375509973,3.315448094,2.581490674,-0.933921507,0.195589794,1.160905875,-0.619153898,0.360993806,0.170842199,-0.315405483,0.329903679,0.008161879,,,-0.156234955,0.676724288,-0.664056819,-0.767138254,-0.762423499,-0.731868269,0.098726584,0.250413744,-1.10872578,0.72005349,-0.251041621,1.867695937,0.368159241,1.158120601,-0.226123478,0.726596841,-0.292894986,0.888991442,-0.862463599,-1.23062978,-1.572073063,-1.682978924,-2.245872311,-1.619315117,-0.407974257,0.814211403,2.687862332,2.424828085,2.441940397,2.55852968,0.425386918,3.047377666,-1.103545783,-0.323814094,-1.377253784,2.714546596,1.554790297,-0.770457333,-0.889754075,-1.171848197,-0.09067315,-0.655573185,-0.879630637,-0.401996052,-0.30158483,-0.401567599,-0.526055814,-0.644468428,-0.6058423,0.422000215,-0.539869714,0.542396282,1.205157325,1.038451075,0.819394415,0.910888214,-0.183697728,0.288282582,-0.200259353,0.550733024,-0.128905876,-0.404303153,0.274829348,-0.268164687
0500000US51099,NEWPORT NEWS CITY, Virginia,0.340642247,0.012273861,0.647083893,-0.252970516,1.219477429,0.916465451,-1.341082452,1.398323671,-0.32538984,-0.134192145,0.109748831,-0.701587814,0.31549082,-1.002956167,-0.913816896,-1.071304933,0.020724428,0.347362277,1.39809686,1.404528755,3.415336288,-1.024415517,0.410273185,0.751733598,0.102536304,-0.377903492,0.469825562,-0.391420213,-0.142762696,-0.181798293,,,1.182338455,0.743014786,-0.178895511,-0.780584132,0.496624734,-1.163070153,-0.816069178,-0.540423673,-1.010353273,-0.497211153,-0.357416911,2.050787576,-1.358246125,0.037147642,-0.146069397,5.564501762,-1.87786142,2.876076743,-0.966568886,-1.528688831,-1.572073063,-2.3741592,-1.876416138,-1.904691169,-0.836939409,1.880962155,2.414498951,4.344487896,1.738647237,2.885041382,-1.361134915,1.910153291,-0.587301004,-0.942308856,-0.673218339,1.695876123,1.676030756,-1.708582413,-0.889754075,-1.397371595,-0.234091817,-0.109360262,0.497651149,1.356154855,0.389070808,0.469138293,-0.08234386,-0.157453433,1.657676586,1.405283456,-0.385424604,-1.011998761,-0.972508379,-1.193873098,-1.304285576,-0.75100882,-0.392295552,0.543233046,-0.22661832,-0.03783948,0.013657398,-0.377709607,0.993867793,-0.334346927
0500000US51101,NORFOLK CITY, Virginia,0.251589921,0.012607471,0.735802607,-0.275837354,2.054046228,1.397088768,-1.02260071,0.452794649,0.589508552,-0.964938998,0.285235258,-0.135826041,-0.080519649,-0.227310399,-0.448821034,0.497193533,0.177820091,0.190949067,-0.049922567,-0.4586176,-0.109556534,-1.363768052,-0.853973451,-0.066610955,0.381371155,-0.483460249,0.615046053,-0.533947831,-0.247799668,-0.105814224,,,0.891893281,-0.185052182,-0.967282635,-0.753692376,1.799088424,-0.119839788,1.928318109,-0.915030871,0.416048077,0.111421168,1.025461856,0.616569738,-0.0634421,-0.865098886,0.654471413,-0.043770185,0.283456444,-0.025698617,-0.498095093,-1.122244671,-1.781182327,-1.893338138,-0.316490075,-1.170867035,1.7725986,1.880962155,2.190838003,-0.317543072,0.058558022,1.294923045,-1.003830549,0.027850877,-0.793798915,-0.886082059,-1.107623188,0.714366376,1.247026057,-1.464913561,-0.775517876,-0.772845263,-0.262086747,-0.235409398,-0.150481456,0.796743203,0.043742989,-0.111332302,-0.808417966,0.595206105,0.714543717,1.470835672,-0.925982489,0.690433905,-0.457787395,-0.771541498,-0.773365578,-0.022761805,-0.39825549,0.674153555,-0.081644004,-0.184982606,-0.128905876,-0.457490245,-0.084689874,-0.599075885
0500000US51097,NORTHAMPTON COUNTY, Virginia,0.424,0.0064,0.5696,-0.304467022,-0.375476274,-1.332165067,1.609064208,0.036761879,-0.518000028,1.139619696,0.738575193,-0.927892524,-0.18676636,0.307617717,-0.229999451,0.921112037,-0.686206054,-1.060356612,-0.013722081,-0.363071634,1.368624327,-0.798180493,-1.688853305,-0.680369369,0.200948604,-0.342717906,0.512537471,-0.324907325,-0.300318154,-0.219790327,,,-0.143606904,-0.185052182,-0.33050842,-0.619233598,3.188383026,0.28354262,-0.067599918,-1.456130157,-0.862794513,-0.375484689,-0.091478686,1.837180663,-0.300822838,-0.701054062,-1.266826532,0.171932582,0.493038782,-0.025698617,-0.862463599,-0.742896789,-0.568348597,-0.901644699,-0.768047619,3.109773748,-0.658203929,1.73382412,0.128187035,-0.2261307,-0.566591454,0.069710885,1.057540797,1.008216718,-0.002223588,-0.155133704,-0.493464609,0.061304118,0.361038092,-0.295303072,0.11933235,-0.772845263,-0.289811075,0.562901796,-0.798614061,0.07749965,-1.251236331,-1.852744085,-0.405043462,-0.733016609,0.463041618,0.684209079,0.15513328,1.43062202,1.32393909,0.314454046,-0.24244558,0.892215214,-0.881010454,1.204726142,-0.173900387,-0.405697295,-0.128905876,-0.457490245,0.788428238,-0.429943495
0500000US51103,NORTHUMBERLAND COUNTY, Virginia,0.614938225,0.006551853,0.378509921,-0.284349827,-1.432596752,-2.602383833,3.67081443,-1.438263395,0.830271287,-1.241854615,0.065877225,-0.158456512,0.074021022,-0.254056805,-0.694995314,-0.534341494,-0.084006014,-0.512910377,0.456884233,1.523961214,1.785547133,0.0841361,-0.353045538,0.342561322,0.381371155,-0.465867456,0.580876525,-0.514944149,-0.037725723,-0.219790327,,,-1.07808268,-0.118761684,-0.51244391,-0.511666575,0.019054715,-1.093521462,-0.317089672,-0.124193454,-0.911980766,-0.497211153,1.238212436,1.226875201,1.080301455,-0.454986827,0.814579575,1.158002375,-0.358389467,0.195088639,0.386799848,-0.146778689,-0.024664511,0.029946108,-0.275439389,-0.722418953,-0.336480065,0.924564929,-0.120325129,0.002400229,0.644635655,0.170139412,2.555470642,2.047404509,-0.724966278,-0.661174873,-0.583341474,1.164627723,0.454299983,0.898674301,-0.052021948,-1.189196151,-0.277772395,-1.537917136,-1.041663788,-2.719558611,-0.560580694,-1.925302909,-0.889092867,-2.105513413,-2.051979367,-1.413461835,0.30957839,2.022772512,3.264041263,3.029442905,4.323466401,2.871553255,-0.785651449,1.328756097,-0.252977286,-0.332125732,-0.128905876,-0.510677337,-0.598288763,-0.532893645
0500000US51105,NORTON CITY, Virginia,0.653084983,0.012805588,0.33410943,-0.247585433,0.069627085,-0.233597486,0.636856786,-0.038880442,-0.951372951,0.807320955,-0.051113726,0.13573961,0.025727062,1.537952384,1.274398927,0.016752561,0.177820091,-0.747530192,-1.117836894,-0.72136901,-0.526479341,2.142874816,-0.400752959,-0.271197093,0.610999856,-0.589017006,0.606503671,-0.486438625,-0.35283664,-0.105814224,,,-1.936790151,-0.052471186,1.579814227,-0.202411386,-0.675592586,-0.231117693,-0.150763169,1.124497206,0.711165598,-1.105843475,-0.463792201,-0.32940373,0.67028018,-0.482327631,0.334255089,0.572523436,-0.227400506,0.652433668,-0.680279346,1.478997949,1.606387747,1.562563242,0.176118156,-0.233202864,-0.407974257,-1.208936576,-1.362885953,-1.323079164,-0.644735138,-1.300670471,2.335591032,0.518033797,1.959506572,0.800721837,1.498805903,-1.200494151,-1.308349757,1.520029873,0.690513345,1.586476437,-0.235164997,1.025081961,-0.879630637,-0.721659853,-0.905908512,-1.054597018,-0.485718363,0.595206105,1.217547914,0.290895783,1.004581385,-0.345829457,0.532060652,0.073121703,-0.454813579,0.406717204,0.603014067,-0.338757748,-0.200259353,-0.405697295,-0.128905876,-0.271335423,-0.75236843,-0.525540063
0500000US51678,ORANGE COUNTY, Virginia,0.609807516,0.008890926,0.381301558,-0.312821368,-4.492682346,-2.585218715,1.776686177,-2.345971255,-2.829322282,-2.127984592,-5.886037405,-4.254571751,6.64199953,0.708813804,-0.503526429,-2.37132168,-1.314588705,-1.216769822,1.796302203,3.38710757,-1.777247762,-0.730309986,2.032325473,1.160905875,0.168144504,-0.131604393,0.341689835,-0.495940466,1.065162484,-0.181798293,,,-2.883893978,1.273338767,-0.967282635,-0.753692376,-1.847809907,-1.232618844,-1.980354694,-1.872360376,-1.305470794,2.302497526,-0.57016749,-0.8176481,3.259888229,4.056245811,0.41430917,-0.136214228,-0.017818167,0.195088639,-0.732331989,1.831249554,1.857318864,-0.541028903,1.120283931,-1.57854711,-0.264985873,-0.841091489,-1.064671355,-0.91172349,0.410204602,-1.07165218,0.439129393,-0.42311741,-0.759382597,-1.392123228,-1.002766845,-1.546272203,1.545464108,-1.74513274,-0.927832808,-0.998368661,-0.290130877,2.747753485,-2.743011876,-3.678550015,-4.272854745,14.03763844,10.52640559,-2.76962477,-5.258631123,-5.608803664,-2.084320814,-2.270318557,-1.051696223,-0.288876812,-0.24244558,-3.64532388,0.066619662,0.005769906,-0.252977286,0.992162401,-0.128905876,-0.510677337,0.018029904,-0.349054091
0500000US51107,PETERSBURG CITY, Virginia,0.114979162,0.006864428,0.878156411,0.699337096,2.072592201,3.233756443,-2.380338662,2.079104567,0.926576381,0.087340349,0.168244307,-0.520544047,-0.090178441,-0.521520863,-1.570281643,-3.021330054,-1.707327862,-0.982150007,3.914030615,3.93649688,-0.450675194,-2.336578654,-0.329191828,1.774664289,-3.341894207,3.298990205,-1.810990381,0.416236288,4.216271649,0.502058325,,,2.179954486,0.146400307,-0.967282635,-0.847813521,-0.892669868,-1.1074312,-0.816069178,-0.956653893,-0.764422006,3.398035705,1.39777537,5.987257811,-1.358246125,-0.099556377,0.254201008,0.788226203,0.493038782,-0.057239653,-0.836437277,-1.718362772,-2.199400855,-2.885031578,-3.436342201,-3.453875453,-2.588547114,-0.289323859,3.184886662,5.944204405,7.911998308,6.163644072,-2.831579809,-1.070158865,-1.550957925,-0.829855263,-1.676843334,3.925019737,2.123687833,-3.048761097,-0.908793441,-1.622894993,0.802726127,-0.235409398,1.469850056,1.835650557,1.770382083,0.106344171,-0.687405615,0.462383833,3.732568899,1.536387888,-1.466540374,-1.974243311,-2.001950348,-1.857537041,-1.516653575,-1.031103826,-0.958489646,-0.118260049,-0.22661832,5.663956648,0.013657398,0.393503228,1.353387016,0.320121888
0500000US51109,PITTSYLVANIA COUNTY, Virginia,0.700137973,0.005570034,0.294291992,-0.21364096,0.94128783,-0.250762604,0.234564059,0.263688845,-0.373542387,-0.577257133,0.329106864,0.36204432,-0.196425152,0.227378499,0.3717599,0.186319963,-0.790936496,-0.630220285,-0.013722081,0.281863643,0.648484933,-0.028981412,-0.233776988,-0.271197093,0.233752704,-0.254753942,0.375859362,-0.353412848,-0.247799668,-0.105814224,,,0.437283444,-0.185052182,0.306265796,-0.659571231,1.84250388,-0.606680625,0.265053086,0.666643964,-0.469304485,-0.375484689,1.450963015,1.104814108,0.173938637,-0.564350043,-0.706447965,0.017859177,-0.122609337,0.116236048,0.022431343,-0.905474453,-0.233773775,-0.961747331,-0.768047619,0.785997323,0.020990895,0.961349437,0.674913798,0.368049717,0.332060917,0.530603255,0.136794929,1.125860619,-0.44963573,-0.323814094,-0.373628789,0.623714202,0.305080957,-0.697356678,0.423962214,-0.599365726,-0.206139937,-0.403474913,-0.312514607,-0.561827952,-0.12892092,-0.836920545,-0.485718363,-0.113179343,-0.039962579,1.405283456,0.232355835,1.134546774,0.452872809,-0.650875326,-0.24244558,0.556101207,-0.290976609,0.467436962,-0.200259353,-0.258554169,-0.128905876,-0.031993509,0.326189237,-0.466711406
0500000US51111,POQUOSON CITY, Virginia,0.71949451,0.011601409,0.268904081,-0.288100937,0.273632791,-0.542569618,1.039149512,-0.265807407,-0.084627105,1.250385943,-0.431334317,-4.32E-05,0.083679814,0.708813804,2.040274466,0.129797496,0.12545487,-0.943046704,-1.009235437,-0.816914977,0.72428908,1.079570204,-1.378755073,-0.271197093,0.168144504,-0.096418807,0.290435544,-0.267896277,0.382422165,-0.181798293,,,-1.482180313,-0.118761684,-0.269863256,-0.17551963,0.843948385,0.227903667,-0.982395681,-0.207439497,-0.616863245,2.302497526,-0.516979846,0.189355914,0.238678839,-1.521278178,0.014038765,1.127187694,-0.96093869,1.330565954,-0.341937162,-0.011297302,1.146347367,0.300407955,0.381371585,1.15290939,0.592944431,-0.583599928,-0.766456758,-0.866017304,-1.03545356,-0.639555668,0.631524052,0.518033797,0.30752328,-0.042680111,0.734852549,-1.106675817,-0.739452222,0.789023318,0.747631445,0.510903309,-0.27348275,0.899032825,-0.63658091,-0.242164151,-1.078572422,-1.272273491,-0.243693661,-0.334549795,0.148663995,0.618656863,0.30957839,1.208565585,0.571654574,0.435120217,0.076106419,0.780177212,-1.286286227,1.563034902,-0.239797803,0.477161461,-0.128905876,-0.111774147,-0.084689874,-0.349054091
0500000US51680,PORTSMOUTH CITY, Virginia,0.284643803,0.012860728,0.702495469,-0.080674206,-1.729332325,-0.250762604,-0.653832378,-0.454913212,-1.240288232,-1.518770233,-3.195245533,-2.693069257,3.78299712,-0.334296022,-0.312057545,-1.283264186,-0.136371235,-0.200083957,1.090392732,1.547847706,-0.640185561,-0.730309986,2.390131125,1.570078151,-0.291112897,0.220251463,0.17938458,-0.353412848,0.592496109,0.160130016,,,-0.042582495,-0.118761684,0.03336256,-0.820921765,-1.153162606,-0.467583243,-0.483416174,0.416905832,-1.305470794,0.598327026,-0.197853976,0.860691923,2.202464942,0.966734974,0.094092846,-0.752507849,1.069390212,-0.688060383,-0.966568886,1.018361235,0.017157342,0.240305322,0.176118156,0.541389278,-0.586709737,-0.693953454,-0.443390943,-0.45466163,-0.058657505,-0.574745157,-0.660268658,-0.266258875,-0.071056225,0.069773482,0.285468223,-0.501272606,0.435647605,-0.733907006,-0.147218781,1.013993966,-0.069593927,-1.285818864,0.092568271,-1.201155555,-0.819576558,2.936138319,4.354775681,0.550932014,-1.800477268,-2.33119286,-1.389317819,-1.530130441,-1.170477989,-0.650875326,0.394658417,-2.319540852,-1.089608279,1.33564665,-0.213438836,0.513947242,-0.128905876,-0.297928969,0.172109571,-0.41523633
0500000US51113,POWHATAN COUNTY, Virginia,0.717788211,0.011910972,0.270300817,-0.284832991,0.66309823,-0.714220803,0.435710423,0.112404201,-1.818118796,0.25348972,0.738575193,-0.045304157,-0.167448776,0.227378499,-0.257352149,0.186319963,-1.105127822,-0.747530192,0.402583504,0.616274528,-0.109556534,-0.662439479,0.553395446,-0.066610955,0.528989605,-0.501053042,0.563791762,-0.533947831,0.014792763,-0.181798293,,,0.096326066,-0.185052182,-0.542766492,-0.699908865,0.800532929,-0.356305337,-0.566579425,1.707219513,-1.059539526,-0.375484689,-1.102043939,1.623573751,0.044458235,-0.126897181,0.974687737,0.202747263,-0.908543105,0.384334858,1.245668468,-0.63451168,-0.484704891,-0.180413106,0.586625015,0.704461308,0.271220567,-0.583599928,0.078484603,-0.180424514,0.761851182,0.023621649,0.246734734,0.027850877,-0.415219411,0.575814651,-0.418567221,0.353257442,0.146535743,-0.453687826,0.595316513,-0.235058699,-0.27141634,-0.529524049,-1.36573009,0.636911302,-0.560580694,-0.25644995,-0.243693661,-0.511646157,-0.542966776,0.15979135,-0.308202049,1.356603208,0.888405949,-0.047544469,0.819394415,0.668139209,0.132178978,-0.132041155,-0.252977286,-0.184982606,-0.128905876,-0.191554785,1.507466683,-0.496125734
